Relative Time,time,ground_force1_vx,ground_force1_vy,ground_force1_vz,ground_force1_px,ground_force1_py,ground_force1_pz,ground_torque1_x,ground_torque1_y,ground_torque1_z,ground_force2_vx,ground_force2_vy,ground_force2_vz,ground_force2_px,ground_force2_py,ground_force2_pz,ground_torque2_x,ground_torque2_y,ground_torque2_z
0,0,2.546874,451.770203,39.119617,0.341258,0,-1.098607,-1.3e-05,-1.300009,9e-06,-2.024414,431.299866,-40.956036,0.356508,0,-0.74556,2e-05,1.042062,8e-06
0.001,0.001,2.465858,451.936584,38.713623,0.341155,0,-1.097397,1.8e-05,-1.161696,9e-06,-2.183946,431.934509,-41.20211,0.356557,0,-0.744642,9e-06,1.256727,7e-06
0.002,0.002,2.54604,452.415405,38.875607,0.341195,0,-1.09826,1.2e-05,-1.179738,1e-05,-2.263295,431.61731,-41.200733,0.356588,0,-0.744346,2.4e-05,1.184832,8e-06
0.003,0.003,3.423881,453.048706,38.469612,0.340944,0,-1.098417,2.3e-05,-0.907516,2.1e-05,-2.185614,431.145386,-41.120773,0.356429,0,-0.745042,2.1e-05,1.342841,1e-05
0.004,0.004,2.866771,452.891785,38.470985,0.340675,0,-1.098693,0,-1.191177,2e-06,-1.865717,430.351135,-41.20211,0.356342,0,-0.745725,6e-06,1.211395,-3e-06
0.005,0.005,3.265183,453.2052,39.117554,0.340986,0,-1.098799,-3e-06,-1.033613,9e-06,-1.626002,430.667572,-41.12146,0.356177,0,-0.746011,2.2e-05,1.118197,6e-06
0.006,0.006,3.426383,454.15509,38.95488,0.341064,0,-1.099595,4.8e-05,-1.069398,-4e-06,-1.22759,431.454193,-40.798176,0.356202,0,-0.746589,2.4e-05,1.044765,-2e-06
0.007,0.007,3.665263,454.153137,38.711559,0.341093,0,-1.099866,2.4e-05,-0.956026,1.4e-05,-1.22759,431.453247,-40.717529,0.356507,0,-0.745299,1.5e-05,1.067989,6e-06
0.008,0.008,3.108153,453.049194,38.710869,0.341348,0,-1.098637,2.3e-05,-1.152349,-2e-06,-1.468138,432.564545,-41.0415,0.355793,0,-0.744445,1.7e-05,1.211269,6e-06
0.009,0.009,3.188336,454.153992,38.790142,0.341037,0,-1.099369,1e-05,-1.068507,9e-06,-1.385453,430.348816,-40.636192,0.356555,0,-0.74566,4e-06,0.984022,3e-06
0.01,0.01,3.188336,454.313934,38.790142,0.340655,0,-1.09909,-2.1e-05,-1.052824,7e-06,-1.385453,433.037109,-41.042877,0.35582,0,-0.744764,8e-06,1.061022,6e-06
0.011,0.011,3.108988,453.835938,38.384834,0.341057,0,-1.099238,0,-1.082848,-5e-06,-1.228424,430.828308,-40.96085,0.356126,0,-0.746008,1.5e-05,1.140341,9e-06
0.012,0.012,3.188336,453.997437,38.548885,0.341272,0,-1.09992,1.5e-05,-1.154256,1.8e-05,-1.468972,433.037933,-40.96085,0.355963,0,-0.744754,1.8e-05,1.287221,1.7e-05
0.013,0.013,3.347868,452.733093,38.788765,0.341552,0,-1.098695,4.9e-05,-0.977821,1.2e-05,-1.707019,431.775757,-41.123524,0.355483,0,-0.745119,8e-06,1.298181,6e-06
0.014,0.014,3.028805,451.624756,38.464108,0.341397,0,-1.097738,4.9e-05,-1.002035,1.3e-05,-1.229259,430.50827,-40.962227,0.35617,0,-0.746487,2e-06,1.266891,1e-05
0.015,0.015,2.551877,453.205383,39.111366,0.341342,0,-1.098314,2e-05,-1.227733,7e-06,-1.229259,432.405121,-41.610855,0.355463,0,-0.746029,1.6e-05,1.307936,1.4e-05
0.016,0.016,2.471694,453.997681,38.624718,0.341332,0,-1.098449,4e-06,-1.165543,1.1e-05,-1.068058,430.354065,-40.314281,0.355976,0,-0.746126,2e-06,1.061981,9e-06
0.017,0.017,2.470861,454.632965,38.542694,0.341127,0,-1.098813,-1e-06,-1.048434,1.2e-05,-1.387956,434.303009,-41.286198,0.355044,0,-0.743929,-5e-06,1.226871,1.4e-05
0.018,0.018,2.78909,454.7883,38.13876,0.341223,0,-1.099069,1.8e-05,-0.950397,4e-06,-1.068892,431.608429,-40.88089,0.356123,0,-0.745852,2.3e-05,1.138974,1e-05
0.019,0.019,2.711409,455.269104,38.381393,0.340949,0,-1.098699,1.3e-05,-1.091328,2.1e-05,-0.987876,434.939453,-41.043564,0.354704,0,-0.743211,2.5e-05,1.013562,0
0.02,0.02,2.787422,454.630676,38.544754,0.341162,0,-1.098325,1.2e-05,-0.902867,1.9e-05,-1.147407,430.663605,-40.882954,0.355926,0,-0.745471,3.4e-05,1.172262,5e-06
0.021,0.021,2.78909,454.46991,38.544754,0.34125,0,-1.098115,3.5e-05,-1.016915,8e-06,-1.148241,432.251282,-40.719593,0.355107,0,-0.745895,1.7e-05,1.118191,7e-06
0.022,0.022,2.708073,454.15448,38.464798,0.341273,0,-1.099165,7e-06,-1.005127,1e-05,-1.068058,432.880798,-40.96085,0.355034,0,-0.744727,9e-06,0.990637,5e-06
0.023,0.023,2.708908,456.20929,38.300743,0.341302,0,-1.099725,2.5e-05,-0.954413,2e-05,-0.750663,431.922363,-40.799553,0.355506,0,-0.746137,5e-06,1.053502,-1e-06
0.024,0.024,3.105652,456.366608,38.0588,0.341259,0,-1.099234,7.1e-05,-0.752302,4e-06,-1.388789,434.619415,-41.123524,0.354698,0,-0.743693,1.9e-05,1.225271,3e-06
0.025,0.025,3.108153,456.683838,38.303497,0.341085,0,-1.099381,6.9e-05,-1.008313,1e-06,-0.910194,432.7229,-40.718903,0.355303,0,-0.744423,2.1e-05,1.103637,1.3e-05
0.026,0.026,2.867605,457.165161,38.465485,0.341083,0,-1.098781,5e-05,-0.990385,3e-06,-0.830846,434.459473,-40.878826,0.355169,0,-0.744157,1.9e-05,1.009282,-2e-06
0.027,0.027,3.106486,456.525909,38.709496,0.341316,0,-1.098884,1.2e-05,-0.972547,6e-06,-0.511783,432.080658,-40.557606,0.355132,0,-0.746637,2.3e-05,1.032696,4e-06
0.028,0.028,3.186669,456.524567,38.871479,0.341036,0,-1.099591,2.6e-05,-0.978376,-5e-06,-0.432434,434.463226,-40.556229,0.354911,0,-0.744622,3.4e-05,0.958974,6e-06
0.029,0.029,3.266017,455.266144,38.709496,0.341449,0,-1.098177,1.6e-05,-0.934984,2e-06,-1.072227,433.195251,-40.880203,0.354842,0,-0.745269,1e-05,1.276288,1e-05
0.03,0.03,2.708073,454.941223,38.304874,0.341707,0,-1.09756,3e-05,-1.112697,7e-06,-0.911862,432.560791,-41.042877,0.35525,0,-0.745725,4e-05,1.233044,1.1e-05
0.031,0.031,2.628725,453.993591,38.142887,0.341492,0,-1.096797,6.2e-05,-1.14373,4e-06,-0.911029,433.041443,-41.042877,0.354652,0,-0.745774,2.1e-05,1.152447,6e-06
0.032,0.032,2.627891,455.101471,38.14151,0.341172,0,-1.097543,2.3e-05,-1.009737,1.6e-05,-0.912696,432.876038,-40.962227,0.355057,0,-0.745755,6e-06,1.293717,1.7e-05
0.033,0.033,2.945286,456.208008,38.063614,0.341615,0,-1.097812,4.1e-05,-0.984736,9e-06,-0.830846,433.350403,-41.205551,0.354625,0,-0.746352,3e-06,1.143103,1e-05
0.034,0.034,2.945286,457.155518,38.470299,0.341092,0,-1.098052,3.3e-05,-1.067628,1.5e-05,-0.353085,433.66864,-41.448868,0.354945,0,-0.745143,2.5e-05,1.099835,3e-06
0.035,0.035,2.945286,457.161682,38.388962,0.341237,0,-1.098547,1.3e-05,-1.054242,7e-06,-0.512616,433.510864,-41.286198,0.354564,0,-0.745612,2.2e-05,1.088623,8e-06
0.036,0.036,3.023801,456.528076,38.065678,0.341594,0,-1.097747,-5e-06,-0.982129,1.4e-05,-0.4316,434.299683,-40.637566,0.354856,0,-0.744872,1.8e-05,0.922333,4e-06
0.037,0.037,3.022967,457.156799,38.149078,0.341682,0,-1.098334,3.5e-05,-1.054257,3e-06,-0.591965,435.569946,-41.124214,0.354522,0,-0.743812,3e-06,1.07252,8e-06
0.038,0.038,2.780751,458.58075,38.067741,0.341161,0,-1.099013,4.2e-05,-0.881911,1.5e-05,-0.27457,433.352539,-40.638943,0.355304,0,-0.74603,6e-06,1.129858,6e-06
0.039,0.039,3.26018,459.059601,37.825794,0.340954,0,-1.098941,-4e-06,-0.849133,-5e-06,-0.27457,437.30835,-40.637566,0.354118,0,-0.74423,1.5e-05,1.013068,3e-06
0.04,0.04,3.338695,458.740692,37.907131,0.340993,0,-1.099239,5.8e-05,-0.768395,3e-06,-0.593633,434.145508,-40.962227,0.354471,0,-0.74412,1.2e-05,1.173802,1e-05
0.041,0.041,3.261014,458.739563,37.58522,0.340984,0,-1.099034,4e-06,-1.015181,1e-05,-0.116706,434.933289,-41.122837,0.354663,0,-0.745517,2.1e-05,1.093251,-2e-06
0.042,0.042,3.180831,458.586212,38.071182,0.340915,0,-1.098529,2.6e-05,-1.02367,1.3e-05,-0.594467,433.980286,-40.96154,0.354419,0,-0.745382,3.1e-05,1.194463,-3e-06
0.043,0.043,3.418878,458.583069,38.151833,0.341088,0,-1.099003,3.1e-05,-0.874155,2e-06,-0.275403,434.936493,-41.124214,0.35449,0,-0.745004,2.4e-05,1.145422,-2e-06
0.044,0.044,3.338695,457.784729,38.070496,0.341515,0,-1.098452,5e-06,-0.860521,1.3e-05,-0.034855,435.564148,-41.204174,0.353984,0,-0.745349,3.1e-05,0.922865,-2e-06
0.045,0.045,3.338695,457.786682,38.153206,0.341514,0,-1.098202,5.8e-05,-0.94819,3e-06,-0.114204,434.608063,-40.555542,0.355163,0,-0.744913,8e-06,0.896653,1.1e-05
0.046,0.046,3.259346,457.946289,38.151833,0.341417,0,-1.098169,1.2e-05,-0.924374,1.3e-05,-0.115038,436.35083,-41.446808,0.353956,0,-0.745989,1.3e-05,0.969834,8e-06
0.047,0.047,3.097313,457.631714,37.991219,0.341137,0,-1.097767,1.4e-05,-0.847352,9e-06,-0.115038,434.296021,-40.636879,0.354744,0,-0.74564,2e-06,0.957395,7e-06
0.048,0.048,3.41721,457.629395,37.911259,0.341319,0,-1.097777,6e-06,-0.8764,5e-06,-0.275403,437.305573,-40.96085,0.353661,0,-0.743509,1e-06,1.033993,4e-06
0.049,0.049,3.65609,458.580292,37.911945,0.340679,0,-1.098303,6.7e-05,-0.799451,1.8e-05,-0.356421,434.61676,-41.123524,0.354215,0,-0.74522,1.4e-05,1.207959,1.8e-05
0.05,0.05,3.179997,457.789307,38.151833,0.341059,0,-1.097958,4.2e-05,-0.958121,1.7e-05,0.203192,434.774597,-40.88089,0.354643,0,-0.744705,2.5e-05,0.979213,8e-06
0.051,0.051,3.499894,456.361267,38.071182,0.342025,0,-1.096567,1.9e-05,-0.97816,5e-06,-0.276237,435.400299,-41.528831,0.354053,0,-0.745375,1.8e-05,1.188862,8e-06
0.052,0.052,3.180831,457.948944,37.826485,0.340826,0,-1.097478,4.5e-05,-0.921691,1.2e-05,-0.115871,433.661713,-40.719593,0.354366,0,-0.746336,3.7e-05,1.087811,7e-06
0.053,0.053,2.781585,458.582428,37.826485,0.341012,0,-1.097592,2.6e-05,-1.002835,1.7e-05,0.127178,436.831329,-41.286198,0.353846,0,-0.744754,3.6e-05,0.757105,-1e-06
0.054,0.054,2.862602,459.217773,37.50251,0.340819,0,-1.09798,2.1e-05,-1.046255,1.4e-05,0.204025,434.778046,-40.963604,0.35449,0,-0.744965,4.2e-05,1.006451,9e-06
0.055,0.055,3.258512,459.533966,37.663811,0.340406,0,-1.099581,6e-05,-0.71256,1.7e-05,-0.034855,436.992554,-40.962914,0.354034,0,-0.74448,2.6e-05,0.996674,-1e-06
0.056,0.056,3.498226,460.948425,37.501823,0.340522,0,-1.099543,-3e-06,-0.677475,-1e-06,0.363558,435.08786,-40.882954,0.354472,0,-0.745001,2.2e-05,0.970872,-5e-06
0.057,0.057,3.500728,459.056152,37.907131,0.34098,0,-1.098208,4.7e-05,-0.890802,1.3e-05,0.284208,436.042999,-40.799553,0.353886,0,-0.745101,-4e-06,0.818919,1.3e-05
0.058,0.058,3.738775,459.214264,37.905754,0.341355,0,-1.09866,5.8e-05,-0.694422,1.5e-05,-0.034855,436.352539,-41.206921,0.353963,0,-0.744943,1.3e-05,1.058178,8e-06
0.059,0.059,3.900808,458.903961,37.905067,0.341111,0,-1.098484,-3e-06,-0.77688,-4e-06,-0.034855,436.201965,-40.799553,0.353901,0,-0.743851,1.5e-05,0.91423,1.3e-05
0.06,0.06,3.182499,457.317261,38.067741,0.341464,0,-1.097342,6.2e-05,-0.981843,1.1e-05,0.045328,436.512939,-41.126274,0.353874,0,-0.74419,3.8e-05,1.01544,5e-06
0.061,0.061,3.341197,457.792114,37.49976,0.341368,0,-1.098276,1.4e-05,-0.809991,5e-06,0.361889,434.937134,-41.126274,0.354107,0,-0.745,2.8e-05,1.098537,1.2e-05
0.062,0.062,3.261014,457.316101,37.74308,0.341473,0,-1.097136,9e-06,-0.829967,1.5e-05,0.20486,435.407166,-40.962227,0.353805,0,-0.745806,1e-05,0.854004,1.5e-05
0.063,0.063,3.341197,457.951233,37.661057,0.340845,0,-1.09798,4.3e-05,-0.762095,1e-05,0.280873,434.453827,-40.96154,0.354086,0,-0.746459,4e-06,1.059933,-1e-06
0.064,0.064,3.422213,457.321045,37.335709,0.341055,0,-1.097423,4.6e-05,-0.74959,5e-06,0.042827,434.772217,-40.880203,0.353866,0,-0.746485,1.3e-05,1.016685,1.6e-05
0.065,0.065,3.424715,457.322174,37.417732,0.341202,0,-1.098141,3.3e-05,-0.978892,5e-06,0.602437,435.7258,-40.639629,0.353809,0,-0.74428,1.8e-05,0.870891,6e-06
0.066,0.066,3.582579,456.844482,37.984341,0.341191,0,-1.097446,1e-06,-0.831029,1.4e-05,0.125511,436.670929,-40.963604,0.353637,0,-0.744443,0,0.911114,7e-06
0.067,0.067,3.423881,457.318756,38.144951,0.341201,0,-1.097331,3.9e-05,-0.866017,1.6e-05,0.445408,434.456604,-40.641693,0.354257,0,-0.746164,3e-06,0.869449,5e-06
0.068,0.068,3.024635,457.317078,37.576279,0.341012,0,-1.097879,3.3e-05,-0.82542,2e-06,0.363558,435.88504,-40.639629,0.35308,0,-0.746072,7e-06,0.883433,1.6e-05
0.069,0.069,3.103984,458.118774,37.576279,0.340872,0,-1.097476,8e-06,-0.770825,4e-06,0.523088,433.983093,-40.235699,0.353483,0,-0.745795,-1.1e-05,0.881498,1.5e-05
0.07,0.07,3.183333,457.000702,37.252998,0.341056,0,-1.09677,3.4e-05,-0.747813,1.4e-05,0.602437,436.039581,-40.478333,0.353923,0,-0.744305,3.8e-05,0.900698,1e-05
0.071,0.071,3.342864,457.317413,37.010361,0.340757,0,-1.097699,2.1e-05,-0.705933,4e-06,0.204025,434.295593,-40.804367,0.353102,0,-0.746159,-6e-06,1.076797,0
0.072,0.072,3.740443,458.587646,37.172348,0.34098,0,-1.099597,8e-06,-0.543155,-2e-06,1.000015,434.927063,-40.64032,0.353579,0,-0.746222,1.5e-05,0.859691,-1e-06
0.073,0.073,3.820625,458.112823,37.414295,0.340957,0,-1.098219,6.1e-05,-0.503785,6e-06,0.842153,436.514618,-40.803677,0.352904,0,-0.744397,2e-06,0.846012,5e-06
0.074,0.074,3.823128,457.63858,37.497009,0.340929,0,-1.098307,5e-06,-0.758428,9e-06,1.320746,434.45932,-40.154362,0.353594,0,-0.744824,3e-06,0.628396,1.1e-05
0.075,0.075,3.822293,457.16568,37.416359,0.341188,0,-1.097689,-1e-06,-0.723789,6e-06,0.921501,436.676208,-40.803677,0.35297,0,-0.744413,1.9e-05,0.853089,7e-06
0.076,0.076,3.582579,457.796234,37.578346,0.340815,0,-1.098506,4.7e-05,-0.752594,7e-06,1.00085,433.820404,-40.480392,0.353483,0,-0.745554,-3e-06,0.893745,1.4e-05
0.077,0.077,3.581745,457.796387,37.82029,0.341249,0,-1.097998,1.7e-05,-0.670622,-2e-06,1.001684,435.567841,-40.396996,0.352886,0,-0.744733,3e-06,0.690754,-2e-06
0.078,0.078,3.82146,457.797363,37.416359,0.340842,0,-1.098766,1.3e-05,-0.659351,1.3e-05,1.000015,434.61795,-40.64238,0.352849,0,-0.745152,8e-06,0.933248,2e-06
0.079,0.079,4.06034,457.953217,37.497696,0.341218,0,-1.098726,4.1e-05,-0.605224,-2e-06,1.637309,434.616425,-40.398373,0.353231,0,-0.745126,-6e-06,0.751169,1.7e-05
0.08,0.08,3.422213,456.376709,37.497696,0.340415,0,-1.097838,3.1e-05,-0.733819,7e-06,0.919832,435.245697,-41.288948,0.352307,0,-0.745565,9e-06,0.928951,0
0.081,0.081,3.262682,455.264709,37.253685,0.341299,0,-1.096883,-8e-06,-0.743093,5e-06,1.39676,431.766724,-40.720966,0.353093,0,-0.746344,-1.1e-05,0.848463,6e-06
0.082,0.082,3.581745,454.627747,37.497009,0.341396,0,-1.096985,1.5e-05,-0.692909,3e-06,0.83965,436.035645,-41.450245,0.352276,0,-0.74416,1.8e-05,0.955158,-4e-06
0.083,0.083,3.262682,455.422852,37.497009,0.341503,0,-1.096825,3.3e-05,-0.777823,3e-06,1.39676,432.556763,-40.641693,0.35307,0,-0.744898,-1e-06,0.930293,6e-06
0.084,0.084,3.183333,455.584412,37.252312,0.341405,0,-1.096577,-2.6e-05,-0.726139,5e-06,1.476943,434.929626,-40.641006,0.352103,0,-0.744428,-2e-06,0.805942,1.1e-05
0.085,0.085,3.342031,457.322174,37.170975,0.341046,0,-1.097684,3e-05,-0.599672,1e-06,1.555458,433.031616,-40.235699,0.3528,0,-0.744651,-6e-06,0.855649,1.2e-05
0.086,0.086,3.184167,457.006897,37.010361,0.341348,0,-1.097769,3.7e-05,-0.824259,1.4e-05,1.716658,434.302887,-40.155048,0.352053,0,-0.744282,2.4e-05,0.679474,1.6e-05
0.087,0.087,3.501562,457.635132,37.009674,0.341184,0,-1.098605,1e-05,-0.594632,0,1.237228,433.664124,-40.964287,0.352379,0,-0.744562,2.7e-05,0.899121,1.1e-05
0.088,0.088,3.261848,458.428375,37.009674,0.340723,0,-1.099405,-1.4e-05,-0.613056,1e-05,1.953036,433.816772,-39.910351,0.352984,0,-0.74472,2.3e-05,0.74321,2e-06
0.089,0.089,3.419712,457.006409,37.738266,0.341232,0,-1.098412,3.2e-05,-0.490607,9e-06,1.795173,434.455933,-40.236385,0.351965,0,-0.743297,5e-06,0.759544,8e-06
0.09,0.09,3.502396,456.054199,37.170975,0.341328,0,-1.097703,4e-05,-0.625232,7e-06,1.875356,431.611816,-40.317722,0.352473,0,-0.744986,1.9e-05,0.746583,7e-06
0.091,0.091,2.943619,456.684082,36.684326,0.341207,0,-1.098112,1.7e-05,-0.681711,5e-06,1.795173,430.97821,-40.235008,0.352545,0,-0.746695,2.5e-05,0.708666,3e-06
0.092,0.092,3.024635,456.844482,36.844936,0.341127,0,-1.097576,5.8e-05,-0.67904,1.3e-05,2.114236,432.233429,-40.152985,0.352583,0,-0.745315,3e-06,0.562455,1e-05
0.093,0.093,3.022967,457.006409,36.924896,0.34104,0,-1.098019,3.3e-05,-0.518256,6e-06,1.874521,432.394043,-40.478333,0.351843,0,-0.745367,1.6e-05,0.716989,4e-06
0.094,0.094,2.942784,457.795868,36.925587,0.341033,0,-1.098824,4e-05,-0.546872,4e-06,2.113402,431.603516,-39.910351,0.352505,0,-0.745202,3.9e-05,0.619681,7e-06
0.095,0.095,3.183333,456.846313,36.925587,0.340856,0,-1.098293,5e-05,-0.561452,1.9e-05,1.954704,432.398499,-40.396996,0.352002,0,-0.744073,3e-05,0.652881,6e-06
0.096,0.096,3.422213,456.685181,37.248871,0.341262,0,-1.09829,3.4e-05,-0.467486,4e-06,2.112568,429.703796,-39.749741,0.352272,0,-0.745457,1.6e-05,0.725451,1.5e-05
0.097,0.097,3.423881,455.262695,37.005547,0.341466,0,-1.097642,6e-05,-0.556786,6e-06,2.271266,430.971252,-40.316345,0.352139,0,-0.745682,8e-06,0.741333,1.4e-05
0.098,0.098,3.26435,454.315796,36.92421,0.341971,0,-1.096145,-1e-05,-0.590691,8e-06,2.191917,429.864563,-40.235699,0.352185,0,-0.745532,2e-06,0.751933,7e-06
0.099,0.099,2.784086,455.890289,37.168907,0.341481,0,-1.097978,5.3e-05,-0.684432,3e-06,2.111734,431.128448,-40.397682,0.351406,0,-0.744937,6e-06,0.78206,0
0.1,0.1,2.626223,455.575012,36.600239,0.341637,0,-1.097624,-1.8e-05,-0.731871,1e-06,2.350615,430.183289,-40.397682,0.351546,0,-0.744813,1.4e-05,0.745043,2e-06
0.101,0.101,2.624555,455.73468,36.600239,0.341402,0,-1.097104,2.8e-05,-0.610647,8e-06,2.42913,429.388062,-39.911037,0.352039,0,-0.745176,1.9e-05,0.764756,1e-06
0.102,0.102,2.626223,456.052734,36.033634,0.341226,0,-1.096861,3.9e-05,-0.707946,-5e-06,1.872019,430.174561,-40.476955,0.351183,0,-0.745344,3e-06,0.79044,8e-06
0.103,0.103,2.623721,456.054993,36.441692,0.341226,0,-1.0973,3e-05,-0.712514,3e-06,2.510147,428.122864,-39.992374,0.352202,0,-0.745542,1.6e-05,0.683876,8e-06
0.104,0.104,3.181665,455.422546,36.846313,0.341492,0,-1.09617,3e-06,-0.548611,1.2e-05,2.350615,430.813812,-40.397682,0.351163,0,-0.744893,1.5e-05,0.72939,9e-06
0.105,0.105,3.020465,456.055847,36.685017,0.34127,0,-1.096787,1.8e-05,-0.499122,1.1e-05,2.987073,427.329132,-39.752491,0.352436,0,-0.745934,1.2e-05,0.802172,-2e-06
0.106,0.106,3.259346,456.999023,36.525093,0.341215,0,-1.098307,6e-06,-0.508426,8e-06,2.667176,430.818604,-39.426456,0.351042,0,-0.743228,1.5e-05,0.786077,1.1e-05
0.107,0.107,3.179997,456.843201,36.525093,0.340856,0,-1.098337,-1.6e-05,-0.5435,1.4e-05,2.749861,428.757721,-40.396996,0.35122,0,-0.743855,1.3e-05,0.554108,1e-05
0.108,0.108,2.859266,456.523315,36.282459,0.341285,0,-1.097948,3.9e-05,-0.534562,9e-06,3.064754,428.913849,-39.506416,0.351628,0,-0.744288,1.4e-05,0.725583,5e-06
0.109,0.109,3.09898,457.471252,36.202496,0.341226,0,-1.098487,5.1e-05,-0.54872,-3e-06,2.826708,430.653412,-40.398373,0.350852,0,-0.744102,5e-06,0.779349,1.5e-05
0.11,0.11,3.258512,456.365173,36.283833,0.341127,0,-1.097979,2e-05,-0.52344,7e-06,2.905223,426.383667,-39.667717,0.351294,0,-0.745793,1.3e-05,0.729649,1.7e-05
0.111,0.111,3.097313,456.364838,36.527843,0.3414,0,-1.098196,3.4e-05,-0.524683,5e-06,2.906891,429.546722,-40.154362,0.350914,0,-0.743929,9e-06,0.667048,1.4e-05
0.112,0.112,3.256844,454.782776,36.528534,0.341564,0,-1.097064,1.3e-05,-0.520489,7e-06,2.985406,425.907837,-39.587753,0.351904,0,-0.744688,2.2e-05,0.752153,1.1e-05
0.113,0.113,2.938615,453.989624,36.772545,0.341382,0,-1.096953,3.6e-05,-0.711901,1.1e-05,3.145771,428.116882,-39.990997,0.351036,0,-0.744247,-5e-06,0.551699,1.8e-05
0.114,0.114,2.936947,454.146301,36.531284,0.341732,0,-1.096462,1.5e-05,-0.686829,2e-05,3.222618,425.745972,-40.235699,0.350784,0,-0.745264,2.3e-05,0.808704,-2e-06
0.115,0.115,2.776581,454.150604,36.610558,0.341566,0,-1.096209,4.4e-05,-0.583551,1.2e-05,3.38215,425.745117,-39.828323,0.350805,0,-0.745735,8e-06,0.620448,1.2e-05
0.116,0.116,2.775747,453.834808,36.693268,0.341596,0,-1.096509,4.6e-05,-0.618429,1.3e-05,3.304469,427.488495,-39.748363,0.350506,0,-0.743609,1.7e-05,0.546,9e-06
0.117,0.117,3.254342,455.416595,36.450634,0.341503,0,-1.096943,-7e-06,-0.500802,1.7e-05,3.702881,426.069977,-39.58638,0.350801,0,-0.744177,1.5e-05,0.457441,6e-06
0.118,0.118,3.094811,454.782593,36.613995,0.341108,0,-1.097538,4.2e-05,-0.603853,7e-06,3.223453,426.855499,-39.827637,0.350572,0,-0.744055,2.8e-05,0.573902,6e-06
0.119,0.119,3.174993,456.051208,36.775295,0.340711,0,-1.098472,1.7e-05,-0.572456,6e-06,3.620197,425.274078,-39.424393,0.350341,0,-0.744837,-8e-06,0.648448,1.4e-05
0.12,0.12,2.77408,454.467651,36.371361,0.3411,0,-1.097388,4.5e-05,-0.57996,1.4e-05,3.061419,425.115326,-39.667027,0.350526,0,-0.745109,2e-06,0.844082,1.6e-05
0.121,0.121,2.773245,453.674744,36.372738,0.341245,0,-1.096331,4.6e-05,-0.594747,0,3.14327,423.850952,-39.583626,0.350844,0,-0.745459,1.5e-05,0.568305,3e-06
0.122,0.122,2.932777,454.941376,36.695332,0.340856,0,-1.097495,6.7e-05,-0.488643,1.7e-05,3.380482,424.956543,-39.340302,0.350504,0,-0.744267,1.1e-05,0.598434,8e-06
0.123,0.123,3.093976,454.625763,36.049454,0.341341,0,-1.097393,3.6e-05,-0.651526,8e-06,3.301133,425.269501,-39.341679,0.350458,0,-0.744312,3e-06,0.660155,1.2e-05
0.124,0.124,3.251841,455.884552,36.048763,0.34081,0,-1.099072,6.4e-05,-0.451906,1e-05,3.062252,423.537506,-39.340302,0.350241,0,-0.744597,2.6e-05,0.62548,1e-05
0.125,0.125,3.333691,455.566986,36.291401,0.340992,0,-1.098139,2e-06,-0.567384,1.5e-05,3.301133,424.014526,-38.934994,0.350604,0,-0.744086,5e-06,0.56068,7e-06
0.126,0.126,3.492389,456.051392,36.617435,0.341183,0,-1.098007,-1.8e-05,-0.593447,7e-06,3.619362,423.057068,-39.018394,0.350291,0,-0.745287,8e-06,0.62911,5e-06
0.127,0.127,3.411372,454.630707,36.534035,0.340939,0,-1.097579,1.8e-05,-0.397358,1.1e-05,3.620197,422.112762,-39.017708,0.3504,0,-0.744635,3.7e-05,0.545605,3e-06
0.128,0.128,3.41304,454.30603,37.019302,0.341263,0,-1.097589,-1e-06,-0.506909,-3e-06,3.618528,423.375977,-39.017708,0.349934,0,-0.743492,3.7e-05,0.643715,6e-06
0.129,0.129,3.41304,454.308533,37.020679,0.341553,0,-1.097104,-4e-06,-0.5841,1e-06,3.618528,422.741333,-39.665649,0.350013,0,-0.745061,3e-05,0.674094,6e-06
0.13,0.13,2.934445,453.357361,36.451321,0.340853,0,-1.096139,4e-06,-0.534587,1e-06,3.856575,421.000092,-38.853657,0.350644,0,-0.745791,2.3e-05,0.565517,0
0.131,0.131,2.534365,452.885559,35.885406,0.341217,0,-1.096304,4e-05,-0.594167,1.6e-05,3.378814,421.634613,-39.258965,0.350034,0,-0.744867,2e-06,0.668942,8e-06
0.132,0.132,3.093976,452.881287,36.209373,0.34143,0,-1.096511,-1.5e-05,-0.55671,4e-06,3.698711,420.047607,-38.855034,0.350738,0,-0.74541,1.2e-05,0.573993,-2e-06
0.133,0.133,3.17416,454.626099,36.451321,0.341205,0,-1.09759,9e-06,-0.518567,2e-06,3.459831,421.636078,-38.934994,0.349729,0,-0.744823,3.2e-05,0.532911,-2e-06
0.134,0.134,2.85593,453.83432,36.205936,0.341313,0,-1.096806,1e-06,-0.527719,0,3.698711,418.782471,-39.019085,0.350731,0,-0.745266,1.9e-05,0.68478,1e-06
0.135,0.135,3.174993,453.359802,36.773232,0.34132,0,-1.096106,5.7e-05,-0.485192,2e-06,3.619362,421.790771,-38.935684,0.350123,0,-0.744325,-7e-06,0.536794,7e-06
0.136,0.136,2.934445,454.153534,36.450634,0.341146,0,-1.096713,7e-06,-0.512903,1.6e-05,3.139934,419.741119,-38.938435,0.349594,0,-0.744571,3.1e-05,0.849465,7e-06
